date,XA,XB,XC,XD,XE,XF,XG,XH,XJ,XK,XL,XM,XN,XP,XQ,XR,XS,XT,XU,XV,XW,XY,XZ,ZA,ZB,ZC,ZD,ZE,ZF,ZG
2021-05-11 10:35,412.77,361.74,329.62,244.165,211.645,234.65,223.2,224.51,224.69,254.08,237.1,203.335,178.88,154.44,159.27,169.485,135.265,158.24,138.16,123.45,143.76,139.6,107.13,78.17,67.35,52.3,54.455,54.645,59.115,54.895
2021-05-11 10:40,412.15,361.23,329.55,244.555,212.56,234.33,223.61,224.52,224.685,254.135,237.08,203.57,178.945,154.435,159.05,168.97,135.33,158.32,137.87,123.58,143.515,139.32,106.95,78.08,67.41,52.28,54.425,54.545,59.11,54.65
2021-05-11 10:45,412.77,360.84,329.63,244.945,213.275,234.4,223.94,224.89,225.29,254.48,237.72,203.925,179.27,154.33,159.19,169.15,135.31,158.56,137.62,123.945,143.255,139.185,107.14,78.12,67.585,52.25,54.42,54.665,59.05,54.71
2021-05-11 10:50,412.3,360.62,329.815,244.795,212.995,234.635,224.26,225.19,225.625,254.1,238.0,203.93,179.48,154.26,159.075,168.925,135.795,158.47,137.59,124.09,143.71,139.365,107.25,78.065,67.7,52.26,54.455,54.655,59.06,54.76
2021-05-11 10:55,412.335,360.69,329.74,245.16,212.75,234.33,224.405,225.3,225.525,253.26,237.8,203.71,179.465,154.13,158.98,168.89,135.985,157.76,137.75,124.235,143.58,139.305,107.04,77.955,67.635,52.27,54.47,54.465,58.985,54.82
2021-05-11 11:00,412.31,360.09,329.22,244.46,212.37,234.46,224.27,225.325,224.695,252.815,237.15,203.5,178.86,153.725,158.755,168.85,135.89,158.02,137.8,124.05,143.395,139.35,106.78,77.98,67.505,52.175,54.48,54.41,58.985,54.73
2021-05-11 11:05,412.49,361.2,329.825,244.31,212.15,234.17,224.285,225.445,224.795,252.765,237.79,203.805,178.97,154.02,158.76,168.87,136.08,158.13,137.64,124.02,143.47,139.235,107.055,78.03,67.6,52.21,54.415,54.4,58.865,54.74
2021-05-11 11:10,411.375,361.97,329.04,245.02,213.26,234.295,224.83,225.28,225.79,252.29,237.34,203.03,179.315,154.12,159.015,168.635,136.21,157.925,137.26,124.455,143.285,138.93,107.165,77.86,67.835,52.165,54.3,54.59,58.72,54.545
2021-05-11 11:15,412.43,362.16,330.36,245.75,214.545,234.54,225.14,225.985,226.635,252.58,238.67,203.2,179.76,154.23,159.3,168.66,136.585,158.05,137.36,124.725,143.495,139.135,107.03,77.88,68.01,52.27,54.345,54.77,58.75,54.6
2021-05-11 11:20,412.885,362.62,330.56,246.075,215.15,234.42,225.43,226.42,227.16,252.51,238.79,203.5,179.85,154.295,159.51,168.85,136.665,158.17,137.26,124.965,143.6,139.14,107.14,77.93,67.98,52.285,54.335,54.635,58.74,54.53
2021-05-11 11:25,414.22,362.64,331.275,246.385,215.78,234.47,225.725,226.945,227.75,253.23,239.01,203.76,180.17,154.46,159.685,169.03,136.575,158.09,137.42,125.06,143.86,139.45,107.25,78.05,68.005,52.445,54.445,54.835,58.785,54.71
2021-05-11 11:30,414.2,361.75,331.405,246.345,216.09,234.645,226.18,227.18,227.51,253.33,238.905,203.77,180.185,154.425,159.47,168.87,136.62,158.125,137.59,125.245,143.67,139.415,107.22,78.025,68.025,52.46,54.505,54.825,58.8,54.62
2021-05-11 11:35,414.385,362.34,330.965,246.23,215.67,234.28,226.04,227.29,227.9,253.68,239.29,203.57,180.71,154.555,159.55,168.87,136.9,158.26,137.37,125.22,143.59,139.355,107.65,77.985,68.11,52.425,54.48,54.83,58.76,54.65
2021-05-11 11:40,413.3,362.05,330.275,245.67,215.225,234.135,225.445,226.43,227.08,253.05,238.87,203.16,180.74,154.505,159.51,168.695,136.49,158.07,137.31,124.9,143.47,139.19,107.5,77.9,67.99,52.34,54.395,54.72,58.74,54.58
2021-05-11 11:45,413.55,362.6,330.535,245.595,215.48,234.105,225.565,226.83,227.85,253.06,239.36,203.34,181.4,155.07,159.99,168.875,136.83,158.1,137.29,124.91,143.53,139.11,107.765,77.97,68.17,52.375,54.4,54.79,58.75,54.66
2021-05-11 11:50,413.92,362.65,330.63,246.04,215.78,234.51,225.575,226.855,228.19,253.44,239.46,203.21,181.43,154.935,160.015,168.99,136.875,158.23,137.51,125.125,143.58,139.18,107.88,78.01,68.245,52.37,54.44,54.88,58.69,54.67
2021-05-11 11:55,414.3,362.08,330.655,245.945,215.6,234.46,225.93,226.675,227.64,253.06,239.155,203.365,181.45,154.63,159.84,168.955,136.68,158.08,137.68,125.13,143.61,139.25,107.69,77.98,68.1,52.4,54.45,54.915,58.69,54.49
2021-05-11 12:00,414.25,361.3,330.435,246.11,215.85,234.55,225.905,226.325,227.465,253.34,238.76,203.08,181.23,154.485,159.615,168.855,136.645,157.78,137.65,125.26,143.45,139.25,107.42,77.915,67.99,52.41,54.395,54.9,58.695,54.425
2021-05-11 12:05,414.25,361.08,330.17,246.26,216.05,234.02,225.82,226.26,227.6,253.24,238.54,202.84,181.265,154.57,159.56,168.795,136.42,157.77,137.665,125.405,143.51,139.15,107.275,77.92,68.0,52.47,54.325,54.96,58.62,54.34
2021-05-11 12:10,413.44,360.5,330.385,246.105,216.0,234.065,225.8,226.055,228.07,252.825,238.665,202.85,181.31,154.64,159.56,168.7,136.545,157.53,137.755,125.595,143.79,139.1,107.295,77.855,68.11,52.48,54.33,55.025,58.65,54.38
2021-05-11 12:15,413.2,360.415,330.32,246.26,216.01,233.94,225.94,226.11,228.215,253.025,238.78,202.81,181.405,154.705,159.57,168.805,136.595,157.53,137.93,125.545,143.57,139.12,107.4,77.975,68.205,52.505,54.335,54.955,58.65,54.36
2021-05-11 12:20,413.525,360.27,330.05,246.05,215.93,233.825,225.99,226.2,228.27,252.9,238.755,202.99,181.465,154.62,159.5,168.8,136.585,157.67,137.88,125.625,143.58,139.025,107.255,77.985,68.225,52.565,54.33,54.92,58.62,54.32
2021-05-11 12:25,412.85,359.945,329.78,245.66,215.56,233.56,225.8,225.85,227.79,252.95,238.27,202.75,181.03,154.465,159.13,168.675,136.35,157.32,137.65,125.365,143.39,138.97,107.1,77.93,68.22,52.505,54.285,54.865,58.565,54.29
2021-05-11 12:30,413.01,359.3,329.3,245.555,215.16,233.27,225.575,225.695,227.685,252.96,237.895,202.64,180.83,154.22,158.86,168.655,136.33,157.01,137.57,125.35,143.27,138.86,107.18,77.93,68.21,52.5,54.29,54.91,58.6,54.23
2021-05-11 12:35,413.92,359.63,329.685,245.4,215.43,233.245,225.72,226.365,228.36,253.34,238.31,202.96,181.125,154.46,158.945,168.79,136.575,157.15,137.62,125.325,143.28,138.82,107.12,78.0,68.3,52.495,54.27,54.92,58.605,54.29
2021-05-11 12:40,412.755,359.785,329.36,245.06,215.04,232.735,225.405,225.83,227.815,253.115,237.64,202.58,180.835,154.2,158.82,168.515,136.295,157.05,137.465,125.18,142.98,138.58,107.0,77.81,68.11,52.44,54.165,54.845,58.53,54.135
2021-05-11 12:45,412.03,360.1,329.14,245.085,215.115,232.6,225.29,225.85,227.95,252.98,238.07,202.64,180.725,154.19,158.865,168.39,136.315,156.83,137.3,125.0,143.01,138.485,106.87,77.73,68.045,52.42,54.13,54.83,58.515,54.06
2021-05-11 12:50,412.16,358.935,328.655,244.74,214.975,232.48,225.08,225.535,227.315,252.77,237.76,202.425,180.51,153.83,158.63,168.405,136.12,156.64,137.265,124.8,142.945,138.39,106.72,77.71,67.905,52.36,54.1,54.75,58.45,54.02
2021-05-11 12:55,412.14,359.44,328.73,245.035,215.335,232.41,225.36,225.685,227.365,252.82,237.91,202.45,180.62,153.84,158.56,168.49,136.14,156.83,137.305,124.955,143.025,138.41,106.76,77.74,67.98,52.41,54.115,54.85,58.415,53.98
2021-05-11 13:00,413.02,359.885,329.07,245.4,215.815,232.72,225.43,226.24,227.94,253.3,238.53,202.925,180.92,154.28,158.89,168.56,136.435,156.73,137.14,125.215,143.2,138.47,107.05,77.81,68.17,52.48,54.105,55.045,58.38,54.07
2021-05-11 13:05,412.69,359.935,328.835,245.43,215.665,232.69,225.415,226.235,227.82,253.39,238.395,202.98,180.865,154.35,158.83,168.61,136.435,156.915,137.175,125.205,143.19,138.48,106.835,77.79,68.175,52.53,54.11,55.065,58.355,54.105
2021-05-11 13:10,412.63,359.97,328.35,245.17,215.705,232.81,225.31,226.28,227.785,253.11,238.54,203.15,180.875,154.235,158.8,168.515,136.33,157.02,137.255,125.2,143.07,138.4,106.73,77.71,68.165,52.5,54.095,55.005,58.34,54.05
2021-05-11 13:15,412.83,360.54,328.61,245.44,215.985,233.28,225.35,226.455,228.43,253.2,238.735,203.05,181.015,154.38,158.93,168.495,136.475,157.06,137.3,125.29,143.18,138.475,106.765,77.73,68.245,52.52,54.09,55.045,58.38,54.085
2021-05-11 13:20,412.79,361.14,328.525,245.525,216.31,233.27,225.745,226.585,228.43,253.11,238.67,202.85,181.3,154.42,159.01,168.57,136.555,157.17,137.215,125.535,143.28,138.48,106.845,77.75,68.255,52.56,54.065,55.13,58.33,54.04
2021-05-11 13:25,412.78,361.25,329.235,245.75,216.365,233.3,226.205,226.77,229.025,253.21,238.895,202.895,181.555,154.5,159.185,168.52,136.805,157.24,137.3,125.78,143.34,138.57,106.905,77.71,68.335,52.62,54.1,55.18,58.32,54.145
2021-05-11 13:30,412.97,361.14,329.49,245.685,216.04,233.34,226.15,226.65,228.67,253.23,238.885,202.86,181.585,154.64,159.18,168.69,136.77,157.38,137.265,125.86,143.34,138.675,106.77,77.82,68.355,52.63,54.125,55.22,58.32,54.12
2021-05-11 13:35,413.17,361.23,329.87,245.83,216.2,233.465,226.385,226.685,228.835,253.42,238.71,203.395,181.41,154.775,159.29,168.77,136.78,157.47,137.305,125.98,143.5,138.64,106.95,77.82,68.33,52.69,54.155,55.27,58.355,54.11
2021-05-11 13:40,413.15,361.5,330.2,245.68,216.05,233.48,226.25,226.92,228.96,253.13,239.01,203.385,181.73,154.88,159.43,168.73,136.81,157.4,137.45,126.07,143.57,138.86,106.935,77.815,68.405,52.7,54.2,55.325,58.355,54.25
2021-05-11 13:45,413.49,361.54,330.47,245.48,215.84,233.43,226.1,226.99,229.165,253.34,238.99,203.495,181.49,154.83,159.435,168.76,136.77,157.295,137.52,126.03,143.64,138.92,106.95,77.825,68.455,52.75,54.21,55.28,58.395,54.27
2021-05-11 13:50,412.93,360.85,329.6,244.915,215.25,233.16,225.48,226.63,228.435,253.11,238.685,203.18,181.02,154.54,159.1,168.57,136.49,157.075,137.34,125.74,143.65,138.74,106.505,77.725,68.22,52.61,54.145,55.15,58.31,54.21
2021-05-11 13:55,413.41,361.83,330.08,245.16,215.14,233.305,225.59,227.115,228.995,253.32,239.21,203.47,181.365,154.85,159.43,168.79,136.795,157.27,137.275,125.92,143.95,138.81,106.76,77.855,68.46,52.66,54.21,55.24,58.36,54.35
2021-05-11 14:00,413.78,362.075,330.33,245.395,215.34,233.19,225.795,227.37,229.24,253.39,239.295,203.51,181.49,154.985,159.525,168.705,136.775,157.5,137.15,126.04,144.055,138.745,106.98,77.79,68.54,52.655,54.18,55.325,58.335,54.31
2021-05-11 14:05,412.96,361.465,329.835,245.11,214.905,233.055,225.675,227.135,228.84,252.8,238.835,203.3,181.04,154.74,159.32,168.54,136.43,157.31,137.1,125.83,143.91,138.62,106.7,77.655,68.38,52.605,54.17,55.205,58.32,54.26
2021-05-11 14:10,412.605,360.72,329.215,244.82,214.59,232.725,225.36,226.915,228.47,252.4,238.29,203.14,180.79,154.57,159.01,168.555,136.33,157.04,137.22,125.585,143.83,138.61,106.43,77.665,68.23,52.535,54.15,55.105,58.31,54.23
2021-05-11 14:15,412.48,360.82,329.105,244.97,214.95,232.75,225.28,227.05,228.435,252.35,238.345,203.21,180.91,154.66,158.98,168.51,136.27,157.025,137.17,125.73,143.91,138.64,106.54,77.575,68.29,52.55,54.15,55.185,58.31,54.21
2021-05-11 14:20,413.145,361.51,329.81,245.45,215.19,233.125,225.38,227.305,228.71,252.92,238.39,203.535,180.985,154.735,159.005,168.62,136.575,157.225,137.275,125.88,144.02,138.73,106.69,77.645,68.375,52.61,54.185,55.24,58.335,54.25
2021-05-11 14:25,413.63,362.22,330.53,246.09,215.81,233.43,225.49,227.705,229.27,253.38,238.82,203.62,181.48,154.925,159.29,168.67,136.83,157.43,137.25,126.275,144.2,138.92,106.68,77.63,68.54,52.705,54.24,55.32,58.365,54.44
2021-05-11 14:30,412.74,361.255,329.82,245.405,215.35,233.23,225.11,227.33,228.775,252.845,238.635,203.27,181.07,154.4,158.81,168.44,136.51,157.2,137.06,125.89,143.97,138.66,106.62,77.6,68.37,52.58,54.215,55.2,58.31,54.31
2021-05-11 14:35,412.94,360.98,329.66,245.01,214.74,233.27,224.91,227.28,228.48,252.64,238.385,203.245,180.835,154.39,158.83,168.385,136.385,157.03,137.04,125.705,143.935,138.635,106.35,77.58,68.33,52.58,54.22,55.145,58.335,54.26
2021-05-11 14:40,412.97,361.02,329.71,245.075,214.93,233.325,224.8,227.215,228.22,252.495,238.46,203.315,181.07,154.375,158.835,168.5,136.47,157.31,136.945,125.71,143.9,138.65,106.5,77.59,68.395,52.62,54.23,55.165,58.33,54.24
2021-05-11 14:45,413.175,361.82,329.985,245.415,215.38,233.51,225.295,227.55,229.16,252.385,238.89,203.41,181.285,154.495,159.0,168.615,136.655,157.4,136.975,125.805,144.085,138.69,106.79,77.56,68.555,52.71,54.24,55.23,58.35,54.33
2021-05-11 14:50,413.14,361.8,330.26,245.65,215.345,233.675,225.28,227.6,229.08,252.46,239.32,203.625,181.28,154.44,158.845,168.71,136.73,157.6,137.065,125.845,144.17,138.73,106.67,77.53,68.535,52.74,54.245,55.18,58.38,54.36
2021-05-11 14:55,413.335,362.23,330.205,245.695,215.155,233.95,225.315,227.49,228.98,252.33,239.315,203.62,181.15,154.545,159.2,168.845,136.76,157.47,137.18,125.735,144.13,138.785,106.79,77.49,68.525,52.73,54.31,55.19,58.475,54.31
2021-05-11 15:00,413.01,362.055,330.29,245.74,215.06,234.02,225.23,227.6,228.895,252.51,239.525,203.6,181.31,154.705,159.195,168.74,136.775,157.435,137.0,125.74,144.07,138.91,106.77,77.52,68.6,52.71,54.28,55.17,58.48,54.36
2021-05-11 15:05,412.6,361.51,330.26,245.565,214.92,233.835,225.135,227.455,228.17,252.4,239.275,203.45,181.125,154.325,158.99,168.79,136.74,157.2,136.96,125.63,144.13,138.925,106.54,77.5,68.55,52.71,54.26,55.11,58.52,54.32
2021-05-11 15:10,412.66,361.075,330.075,245.455,214.855,233.545,224.98,227.245,228.0,252.345,239.14,203.305,180.985,154.085,158.95,168.64,136.6,156.995,136.82,125.64,143.985,138.815,106.475,77.49,68.495,52.705,54.185,55.085,58.49,54.24
2021-05-11 15:15,412.93,361.81,331.1,245.94,215.245,233.955,225.2,227.8,228.945,253.045,239.545,203.7,181.41,154.4,158.83,168.76,136.945,157.3,136.98,126.0,144.26,139.2,106.675,77.59,68.68,52.82,54.27,55.135,58.53,54.41
2021-05-11 15:20,412.92,361.83,331.01,246.05,215.3,234.0,225.52,227.97,228.97,253.0,239.585,203.74,181.5,154.44,158.975,168.82,137.025,157.39,136.985,125.98,144.22,139.135,106.695,77.535,68.71,52.85,54.275,55.1,58.54,54.365
2021-05-11 15:25,412.59,362.36,330.965,246.1,215.225,234.06,225.28,228.015,228.94,253.28,239.87,203.7,181.59,154.5,158.97,168.665,137.28,157.39,136.86,125.97,144.12,139.11,106.72,77.495,68.74,52.855,54.21,55.105,58.465,54.4
2021-05-11 15:30,411.56,360.91,330.12,245.3,214.735,233.57,225.03,227.395,228.18,252.48,238.785,203.25,181.08,154.14,158.51,168.45,137.06,156.86,136.57,125.6,143.745,138.95,106.4,77.265,68.58,52.68,54.12,54.99,58.345,54.23
2021-05-11 15:35,411.21,360.405,329.73,245.14,214.65,233.385,224.95,227.245,228.01,252.24,238.675,203.04,180.915,154.07,158.095,168.42,136.88,156.69,136.58,125.41,143.73,138.84,106.295,77.23,68.61,52.635,54.09,54.975,58.355,54.125
2021-05-11 15:40,410.945,360.5,329.99,245.48,214.95,233.5,225.005,227.455,228.41,252.05,238.715,203.09,181.12,154.29,158.305,168.51,136.93,156.545,136.68,125.63,143.885,139.05,106.455,77.28,68.64,52.66,54.15,54.95,58.45,54.165
2021-05-11 15:45,411.95,360.5,330.47,246.05,215.26,233.93,225.29,228.14,228.92,252.395,239.385,203.43,181.655,154.715,158.625,168.825,137.21,156.71,136.945,125.9,144.06,139.3,106.69,77.45,68.655,52.785,54.25,55.035,58.51,54.23
2021-05-11 15:50,411.72,359.58,330.345,246.32,215.335,233.82,225.1,228.55,228.54,252.545,239.045,203.2,181.505,154.33,158.35,168.705,137.165,156.505,136.96,125.945,143.935,139.35,106.55,77.485,68.595,52.875,54.29,55.03,58.525,54.195
2021-05-11 15:55,411.865,359.98,330.59,246.23,215.59,233.84,225.6,229.16,228.82,252.24,239.28,203.77,181.71,154.41,158.55,168.87,137.1,156.725,136.98,125.845,144.23,139.57,106.7,77.45,68.57,52.83,54.32,55.02,58.525,54.275
2021-05-12 09:30,409.32,366.6,327.51,242.605,212.53,232.085,223.92,226.26,229.35,250.47,243.08,202.83,182.18,155.66,160.66,168.43,136.17,157.6,135.87,124.11,143.73,137.32,107.74,77.63,68.975,52.15,54.09,54.4,58.22,53.8
2021-05-12 09:35,409.93,364.88,326.86,242.91,212.07,233.33,223.745,226.15,228.79,251.5,241.86,202.34,181.935,155.3,160.525,168.77,135.665,157.28,136.61,123.93,144.07,137.51,107.96,78.105,68.44,52.3,54.37,54.33,58.575,53.65
2021-05-12 09:40,410.0,363.84,326.02,243.23,212.07,233.28,224.24,225.16,227.31,252.54,242.03,201.965,181.265,154.98,159.66,169.02,135.91,156.485,136.855,123.86,143.57,137.57,108.12,78.185,68.265,52.28,54.5,54.3,58.58,53.54
2021-05-12 09:45,409.88,364.23,324.44,243.84,212.76,232.17,223.93,224.88,227.62,252.14,240.48,201.64,181.57,154.71,159.97,168.51,135.56,156.22,136.36,124.3,143.195,137.18,108.1,78.03,67.995,52.13,54.21,54.37,58.355,53.53
2021-05-12 09:50,409.13,363.14,325.11,243.09,212.23,232.35,223.62,224.715,227.27,251.37,241.32,201.76,181.01,154.8,159.86,168.55,135.65,156.445,136.41,123.985,143.25,137.35,107.955,77.98,68.03,52.1,54.285,54.255,58.42,53.415
2021-05-12 09:55,409.14,363.555,325.0,242.335,211.725,232.04,223.35,224.575,227.2,251.465,241.76,201.91,181.09,154.88,159.98,168.55,136.02,156.6,136.38,123.98,143.265,137.445,108.47,77.9,68.635,52.02,54.22,54.16,58.42,53.47
2021-05-12 10:00,407.68,363.55,324.66,241.955,211.43,231.87,222.8,224.535,226.98,250.82,241.57,202.16,180.95,154.775,160.125,168.49,136.16,156.55,136.17,123.96,143.435,137.27,108.78,77.87,68.73,51.995,54.14,54.16,58.44,53.55
2021-05-12 10:05,408.78,363.73,324.87,242.24,211.64,232.43,223.0,224.47,227.5,250.97,242.08,201.83,181.48,154.96,160.29,168.46,136.41,156.4,136.015,124.125,143.67,137.23,108.58,77.93,68.79,52.04,54.175,54.185,58.405,53.475
2021-05-12 10:10,409.64,362.49,325.1,241.455,210.86,232.28,222.925,224.42,226.945,251.26,241.93,202.0,181.11,154.83,159.73,168.5,136.68,156.095,136.195,123.79,143.585,137.245,108.78,78.21,68.95,51.95,54.16,54.09,58.49,53.45
2021-05-12 10:15,409.51,361.61,325.435,241.395,210.865,232.33,222.62,224.74,226.7,251.01,242.12,202.245,181.345,154.695,159.7,168.745,136.7,156.275,136.36,123.71,143.77,137.6,109.21,78.16,68.965,51.95,54.23,54.06,58.55,53.515
2021-05-12 10:20,410.25,361.61,325.89,241.63,211.165,232.86,222.915,225.19,226.42,251.4,242.3,202.21,181.13,154.665,159.86,169.06,136.53,156.7,136.73,123.79,143.845,137.9,109.18,78.375,68.84,52.1,54.35,54.125,58.655,53.565
2021-05-12 10:25,410.05,360.695,324.3,241.31,210.76,232.56,222.49,224.62,225.63,251.23,241.265,201.46,180.885,154.06,159.42,169.065,136.11,156.18,136.65,123.585,143.44,137.775,109.02,78.375,68.61,51.885,54.35,54.03,58.58,53.27
2021-05-12 10:30,409.42,360.5,323.52,240.9,210.7,231.785,222.12,224.485,225.58,251.345,240.9,201.435,180.415,153.92,159.35,168.84,135.72,155.53,136.5,123.47,143.22,137.42,108.955,78.38,68.585,51.78,54.16,54.135,58.5,53.21
2021-05-12 10:35,410.19,361.37,323.12,240.91,210.805,231.785,221.655,224.28,225.73,251.7,241.28,201.195,180.545,154.41,159.76,168.76,135.77,156.22,136.55,123.42,143.35,137.54,109.265,78.315,68.8,51.75,54.24,54.065,58.56,53.435
2021-05-12 10:40,410.34,361.87,323.235,240.44,210.085,231.585,221.25,224.215,225.47,251.45,241.54,201.38,180.305,154.225,159.77,168.96,135.455,156.17,136.54,123.21,143.2,137.39,109.54,78.39,68.85,51.68,54.245,54.02,58.61,53.325
2021-05-12 10:45,408.825,361.55,322.365,240.23,210.01,231.1,220.67,224.12,225.33,251.225,241.29,201.29,180.26,153.75,159.32,168.775,135.07,156.04,136.39,123.205,143.15,137.255,109.3,78.23,68.795,51.7,54.15,53.99,58.55,53.29
2021-05-12 10:50,408.93,361.06,322.39,239.76,210.04,230.79,220.805,223.88,224.945,251.77,240.55,201.375,179.9,153.55,159.375,168.995,135.08,156.19,136.44,122.92,143.04,137.365,109.0,78.27,68.59,51.76,54.21,54.0,58.57,53.33
2021-05-12 10:55,409.49,361.5,323.475,240.0,210.24,231.035,220.805,224.07,225.45,252.42,241.24,201.53,180.22,153.76,159.7,169.21,135.14,156.18,136.52,123.14,143.22,137.58,108.845,78.37,68.83,51.815,54.3,54.0,58.66,53.45
2021-05-12 11:00,410.12,362.4,323.31,240.17,210.17,231.05,221.09,224.225,225.73,253.1,241.56,201.49,180.355,153.86,160.085,169.06,135.37,156.345,136.49,123.275,143.32,137.47,109.06,78.31,68.89,51.89,54.255,54.05,58.645,53.57
2021-05-12 11:05,409.16,362.52,323.61,240.4,210.555,230.725,221.17,223.91,225.46,252.85,241.31,201.24,180.45,153.65,159.825,169.06,135.34,156.13,136.355,123.37,143.13,137.36,109.17,78.295,68.93,51.9,54.19,54.085,58.58,53.61
2021-05-12 11:10,409.61,362.77,323.07,240.63,210.79,230.555,221.415,223.86,226.09,252.76,241.64,201.14,180.52,153.7,159.915,169.04,135.21,155.99,136.25,123.525,143.065,137.31,109.36,78.23,68.88,51.89,54.14,54.145,58.58,53.615
2021-05-12 11:15,408.87,363.09,322.72,240.84,211.0,230.65,221.595,223.71,226.24,253.085,241.64,200.965,180.645,153.88,159.99,169.15,135.25,155.955,136.245,123.56,143.2,137.335,109.415,78.27,68.895,51.92,54.175,54.25,58.64,53.7
2021-05-12 11:20,408.18,362.82,322.3,240.63,210.79,230.47,221.635,223.165,225.74,252.78,240.99,201.03,180.35,153.455,159.77,169.12,135.235,155.83,136.26,123.37,143.09,137.31,109.415,78.185,68.69,51.925,54.165,54.215,58.6,53.735
2021-05-12 11:25,408.85,362.36,322.585,240.285,210.495,230.56,221.69,222.96,225.77,252.57,240.4,201.03,180.36,153.605,159.935,169.44,135.415,156.1,136.53,123.2,143.22,137.495,109.46,78.195,68.605,51.95,54.26,54.15,58.68,53.895
2021-05-12 11:30,408.405,362.09,321.97,240.0,210.11,230.42,221.51,222.8,224.955,252.39,239.97,200.915,180.03,153.54,159.81,169.36,134.98,155.94,136.5,123.045,143.05,137.38,109.53,78.155,68.43,51.855,54.245,54.045,58.72,53.9
2021-05-12 11:35,408.46,361.59,321.64,240.09,210.22,230.41,221.6,222.69,224.95,252.635,239.88,200.8,180.075,153.445,159.67,169.455,134.795,155.775,136.565,123.08,143.03,137.385,109.685,78.265,68.41,51.835,54.275,54.025,58.76,53.895
2021-05-12 11:40,409.15,362.38,321.96,240.545,210.57,230.965,222.04,223.17,225.37,253.33,240.24,201.32,180.275,153.72,159.91,169.77,134.98,156.1,136.85,123.33,143.25,137.61,109.915,78.46,68.53,51.925,54.35,54.115,58.88,53.97
2021-05-12 11:45,408.84,362.25,320.905,240.1,210.21,230.34,221.73,222.73,225.35,252.95,239.96,200.95,180.04,153.7,159.87,169.58,134.615,156.0,136.86,123.115,143.045,137.45,110.04,78.425,68.53,51.8,54.325,53.985,58.855,53.915
